UNIXTime,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,MonthOfYear,DayOfYear,WeekOfYear,TimeOfDay(h),TimeOfDay(m),TimeOfDay(s),DayLength(s)
1475128822,1.22,53,30.41,69,162.52,5.62,9,272,39,20,1200,72022,43260
1475128521,1.22,53,30.41,68,103.2,6.75,9,272,39,19,1195,71721,43260
1475128218,1.23,53,30.41,69,128.17,5.62,9,272,39,19,1190,71418,43260
1475127924,1.21,53,30.41,70,96.22,6.75,9,272,39,19,1185,71124,43260
1475127624,1.27,53,30.41,73,109.76,6.75,9,272,39,19,1180,70824,43260
1475127327,1.24,53,30.41,70,97.28,6.75,9,272,39,19,1175,70527,43260
1475127022,1.2,53,30.4,71,189.66,1.12,9,272,39,19,1170,70222,43260
1475126722,1.24,53,30.4,71,119.71,4.5,9,272,39,19,1165,69922,43260
1475126422,1.2,53,30.4,72,116.54,4.5,9,272,39,19,1160,69622,43260
1475126119,1.25,52,30.4,77,144.9,4.5,9,272,39,19,1155,69319,43260
1475125832,1.25,52,30.39,82,137.32,6.75,9,272,39,19,1150,69032,43260
1475125522,1.2,52,30.39,88,73.0,3.37,9,272,39,19,1145,68722,43260
1475125226,1.24,52,30.39,93,118.46,4.5,9,272,39,19,1140,68426,43260
1475124919,1.2,53,30.39,93,89.91,1.12,9,272,39,18,1135,68119,43260
1475124619,1.25,53,30.39,91,76.58,5.62,9,272,39,18,1130,67819,43260
1475124321,1.23,52,30.39,93,68.07,2.25,9,272,39,18,1125,67521,43260
1475124024,1.24,52,30.39,94,105.92,2.25,9,272,39,18,1120,67224,43260
1475123718,1.23,52,30.39,94,128.5,4.5,9,272,39,18,1115,66918,43260
1475123428,1.27,53,30.39,94,75.55,2.25,9,272,39,18,1110,66628,43260
1475123123,1.43,53,30.39,93,89.11,3.37,9,272,39,18,1105,66323,43260
1475122818,2.59,53,30.39,92,61.7,4.5,9,272,39,18,1100,66018,43260
1475122520,4.5,54,30.39,91,15.53,4.5,9,272,39,18,1095,65720,43260
1475122221,6.36,55,30.39,89,42.14,3.37,9,272,39,18,1090,65421,43260
1475121918,9.83,55,30.38,86,25.85,3.37,9,272,39,18,1085,65118,43260
1475121619,13.81,56,30.38,81,70.97,1.12,9,272,39,18,1080,64819,43260
1475121323,24.13,56,30.38,82,71.25,1.12,9,272,39,17,1075,64523,43260
1475121023,32.14,56,30.38,83,58.36,2.25,9,272,39,17,1070,64223,43260
1475120724,44.93,56,30.38,82,6.05,4.5,9,272,39,17,1065,63924,43260
1475120444,61.0,57,30.38,82,0.11,0.0,9,272,39,17,1060,63644,43260
1475120123,82.38,57,30.38,82,6.02,1.12,9,272,39,17,1055,63323,43260
1475119825,104.74,58,30.38,81,75.85,4.5,9,272,39,17,1050,63025,43260
1475119532,128.94,58,30.38,75,60.74,4.5,9,272,39,17,1045,62732,43260
1475119221,154.49,58,30.38,75,90.92,3.37,9,272,39,17,1040,62421,43260
1475118921,181.97,57,30.38,75,84.96,7.87,9,272,39,17,1035,62121,43260
1475118620,210.59,58,30.38,74,90.66,5.62,9,272,39,17,1030,61820,43260
1475118320,238.19,58,30.38,79,83.12,4.5,9,272,39,17,1025,61520,43260
1475118024,273.59,58,30.38,80,31.83,4.5,9,272,39,17,1020,61224,43260
1475117724,297.07,58,30.38,80,73.56,4.5,9,272,39,16,1015,60924,43260
1475117421,314.43,58,30.38,76,52.53,5.62,9,272,39,16,1010,60621,43260
1475117121,341.61,58,30.38,77,354.71,4.5,9,272,39,16,1005,60321,43260
1475116821,406.32,59,30.38,78,25.13,9.0,9,272,39,16,1000,60021,43260
1475116523,378.69,59,30.38,73,12.59,10.12,9,272,39,16,995,59723,43260
1475116221,398.82,59,30.37,75,44.49,6.75,9,272,39,16,990,59421,43260
1475115925,417.96,59,30.37,76,27.26,5.62,9,272,39,16,985,59125,43260
1475115622,444.47,59,30.37,75,35.79,4.5,9,272,39,16,980,58822,43260
1475115321,462.34,59,30.37,71,43.49,7.87,9,272,39,16,975,58521,43260
1475115020,479.26,59,30.37,72,54.85,5.62,9,272,39,16,970,58220,43260
1475114719,502.5,60,30.37,68,38.26,5.62,9,272,39,16,965,57919,43260
1475114418,521.83,60,30.37,71,39.37,10.12,9,272,39,16,960,57618,43260
1475114123,539.84,61,30.38,60,38.24,4.5,9,272,39,15,955,57323,43260
1475113820,563.11,61,30.38,63,29.55,7.87,9,272,39,15,950,57020,43260
1475113519,580.41,61,30.37,65,99.56,2.25,9,272,39,15,945,56719,43260
1475113220,601.63,61,30.37,60,7.47,7.87,9,272,39,15,940,56420,43260
1475112922,618.37,61,30.37,62,40.57,6.75,9,272,39,15,935,56122,43260
1475112619,639.19,61,30.37,63,19.62,5.62,9,272,39,15,930,55819,43260
1475112325,657.19,61,30.37,62,57.08,6.75,9,272,39,15,925,55525,43260
1475112022,675.59,61,30.37,60,54.92,5.62,9,272,39,15,920,55222,43260
1475111723,691.73,61,30.37,68,27.95,3.37,9,272,39,15,915,54923,43260
1475111119,725.71,61,30.37,60,73.08,5.62,9,272,39,15,905,54319,43260
1475110827,738.91,62,30.37,63,37.92,5.62,9,272,39,15,900,54027,43260
1475110532,755.95,62,30.37,64,18.1,4.5,9,272,39,14,895,53732,43260
1475110219,768.89,62,30.38,60,59.21,4.5,9,272,39,14,890,53419,43260
1475109919,780.58,62,30.37,62,81.98,6.75,9,272,39,14,885,53119,43260
1475109624,798.77,62,30.37,56,12.69,4.5,9,272,39,14,880,52824,43260
1475109323,812.82,62,30.38,57,340.34,7.87,9,272,39,14,875,52523,43260
1475109021,825.33,62,30.38,59,21.61,7.87,9,272,39,14,870,52221,43260
1475108718,842.62,62,30.38,60,2.33,5.62,9,272,39,14,865,51918,43260
1475108419,851.79,63,30.38,60,28.66,11.25,9,272,39,14,860,51619,43260
1475108118,869.31,63,30.38,59,51.58,7.87,9,272,39,14,855,51318,43260
1475107827,882.14,62,30.38,58,137.12,5.62,9,272,39,14,850,51027,43260
1475107522,893.68,63,30.38,60,23.91,12.37,9,272,39,14,845,50722,43260
1475107220,904.81,63,30.38,59,49.07,11.25,9,272,39,14,840,50420,43260
1475106921,914.27,63,30.39,57,8.87,5.62,9,272,39,13,835,50121,43260
1475106626,925.33,63,30.38,61,68.21,7.87,9,272,39,13,830,49826,43260
1475106320,934.09,62,30.39,59,269.81,4.5,9,272,39,13,825,49520,43260
1475106021,943.28,63,30.39,57,36.16,6.75,9,272,39,13,820,49221,43260
1475105720,951.22,63,30.39,59,51.28,9.0,9,272,39,13,815,48920,43260
1475105422,962.51,63,30.39,56,96.24,9.0,9,272,39,13,810,48622,43260
1475105119,969.73,64,30.39,58,35.49,13.5,9,272,39,13,805,48319,43260
1475104823,979.64,64,30.39,54,15.16,6.75,9,272,39,13,800,48023,43260
1475104521,987.88,63,30.39,55,23.95,5.62,9,272,39,13,795,47721,43260
1475104222,995.36,64,30.39,55,1.28,3.37,9,272,39,13,790,47422,43260
1475103922,1000.69,63,30.39,55,39.99,5.62,9,272,39,13,785,47122,43260
1475103629,1007.72,63,30.39,53,32.01,6.75,9,272,39,13,780,46829,43260
1475103319,1009.68,63,30.4,56,55.92,13.5,9,272,39,12,775,46519,43260
1475103023,1012.96,63,30.4,55,17.42,6.75,9,272,39,12,770,46223,43260
1475102723,1014.42,64,30.39,55,84.77,6.75,9,272,39,12,765,45923,43260
1475102419,1018.59,64,30.4,53,30.74,11.25,9,272,39,12,760,45619,43260
1475102119,1021.35,64,30.4,53,33.64,10.12,9,272,39,12,755,45319,43260
1475101823,1025.7,64,30.4,52,26.38,13.5,9,272,39,12,750,45023,43260
1475101524,1026.5,63,30.4,49,57.98,6.75,9,272,39,12,745,44724,43260
1475101219,1029.3,63,30.4,51,359.93,4.5,9,272,39,12,740,44419,43260
1475100919,1026.44,63,30.4,56,35.44,7.87,9,272,39,12,735,44119,43260
1475100624,1025.65,63,30.4,53,6.47,5.62,9,272,39,12,730,43824,43260
1475100025,1027.27,63,30.4,56,359.93,7.87,9,272,39,12,720,43225,43260
1475099724,1021.34,64,30.4,53,355.12,12.37,9,272,39,11,715,42924,43260
1475099422,1021.43,64,30.4,51,54.4,5.62,9,272,39,11,710,42622,43260
1475099120,1017.75,64,30.41,52,14.61,5.62,9,272,39,11,705,42320,43260
1475098820,1017.9,64,30.41,52,36.19,4.5,9,272,39,11,700,42020,43260
1475098525,1013.63,64,30.41,51,37.32,10.12,9,272,39,11,695,41725,43260
1475098222,1008.62,64,30.41,51,31.73,10.12,9,272,39,11,690,41422,43260
1475097927,1003.03,64,30.41,50,359.92,5.62,9,272,39,11,685,41127,43260
1475097622,999.55,64,30.41,51,31.56,10.12,9,272,39,11,680,40822,43260
1475097323,990.23,64,30.42,51,31.75,7.87,9,272,39,11,675,40523,43260
1475097019,983.03,64,30.42,50,27.02,12.37,9,272,39,11,670,40219,43260
1475096718,979.47,64,30.42,51,19.9,10.12,9,272,39,11,665,39918,43260
1475096423,971.99,64,30.42,52,37.54,5.62,9,272,39,11,660,39623,43260
1475096118,963.55,64,30.42,53,0.12,5.62,9,272,39,10,655,39318,43260
1475095819,954.68,64,30.42,53,170.18,5.62,9,272,39,10,650,39019,43260
1475095519,945.02,63,30.42,52,31.49,11.25,9,272,39,10,645,38719,43260
1475095220,937.88,64,30.42,51,32.77,7.87,9,272,39,10,640,38420,43260
1475094919,927.39,64,30.42,50,30.44,7.87,9,272,39,10,635,38119,43260
1475094620,917.65,64,30.42,52,31.26,7.87,9,272,39,10,630,37820,43260
1475094319,907.2,64,30.42,50,53.87,5.62,9,272,39,10,625,37519,43260
1475094024,898.15,63,30.42,51,46.26,2.25,9,272,39,10,620,37224,43260
1475093722,883.59,63,30.42,52,9.55,4.5,9,272,39,10,615,36922,43260
1475093420,871.54,62,30.42,53,76.78,4.5,9,272,39,10,610,36620,43260
1475093123,860.3,62,30.42,52,11.51,7.87,9,272,39,10,605,36323,43260
1475092819,844.12,63,30.42,52,50.15,6.75,9,272,39,10,600,36019,43260
1475092522,831.86,62,30.42,52,139.5,4.5,9,272,39,9,595,35722,43260
1475092220,818.22,62,30.42,54,26.02,5.62,9,272,39,9,590,35420,43260
1475091924,805.71,62,30.43,54,352.03,4.5,9,272,39,9,585,35124,43260
1475091622,792.03,62,30.43,54,339.78,2.25,9,272,39,9,580,34822,43260
1475091322,776.64,62,30.42,54,61.32,5.62,9,272,39,9,575,34522,43260
1475091020,761.38,62,30.43,54,71.19,6.75,9,272,39,9,570,34220,43260
1475090722,744.78,62,30.42,54,35.49,2.25,9,272,39,9,565,33922,43260
1475090421,730.74,62,30.42,53,32.29,4.5,9,272,39,9,560,33621,43260
1475090123,713.44,62,30.42,54,64.24,6.75,9,272,39,9,555,33323,43260
1475089824,694.68,62,30.42,52,12.6,3.37,9,272,39,9,550,33024,43260
1475089525,679.66,62,30.42,54,36.2,4.5,9,272,39,9,545,32725,43260
1475089221,662.26,61,30.42,55,359.92,5.62,9,272,39,9,540,32421,43260
1475088923,642.27,61,30.42,55,33.73,9.0,9,272,39,8,535,32123,43260
1475088620,623.85,61,30.42,56,55.33,4.5,9,272,39,8,530,31820,43260
1475088323,605.51,61,30.42,56,72.33,5.62,9,272,39,8,525,31523,43260
1475088022,587.31,61,30.42,57,55.57,6.75,9,272,39,8,520,31222,43260
1475087720,567.0,60,30.42,57,109.91,4.5,9,272,39,8,515,30920,43260
1475087418,547.21,60,30.42,58,104.5,3.37,9,272,39,8,510,30618,43260
1475087125,525.23,60,30.41,59,42.17,7.87,9,272,39,8,505,30325,43260
1475086822,506.22,60,30.41,60,74.08,5.62,9,272,39,8,500,30022,43260
1475086522,484.69,60,30.41,61,97.72,3.37,9,272,39,8,495,29722,43260
1475086223,465.71,59,30.41,63,70.01,1.12,9,272,39,8,490,29423,43260
1475085920,446.9,59,30.41,62,55.89,6.75,9,272,39,8,485,29120,43260
1475085620,426.1,59,30.41,64,80.52,3.37,9,272,39,8,480,28820,43260
1475085326,404.77,58,30.41,66,114.91,2.25,9,272,39,7,475,28526,43260
1475085024,384.0,58,30.41,68,105.99,3.37,9,272,39,7,470,28224,43260
1475084721,362.68,57,30.4,70,16.41,4.5,9,272,39,7,465,27921,43260
1475084419,340.39,56,30.4,74,122.53,2.25,9,272,39,7,460,27619,43260
1475084118,319.65,54,30.4,78,114.74,3.37,9,272,39,7,455,27318,43260
1475083824,295.67,53,30.4,80,141.69,5.62,9,272,39,7,450,27024,43260
1475083518,269.87,52,30.4,82,162.19,4.5,9,272,39,7,445,26718,43260
1475083221,242.36,51,30.4,83,156.29,5.62,9,272,39,7,440,26421,43260
1475082919,214.39,50,30.39,85,150.1,4.5,9,272,39,7,435,26119,43260
1475082622,160.24,49,30.39,86,169.42,5.62,9,272,39,7,430,25822,43260
1475082324,23.47,48,30.39,86,168.51,5.62,9,272,39,7,425,25524,43260
1475082019,21.98,48,30.39,87,155.47,5.62,9,272,39,7,420,25219,43260
1475081718,20.93,47,30.39,87,171.38,5.62,9,272,39,6,415,24918,43260
1475081424,19.82,47,30.39,87,185.45,6.75,9,272,39,6,410,24624,43260
1475081121,18.65,47,30.39,87,172.69,7.87,9,272,39,6,405,24321,43260
1475080820,17.21,46,30.38,87,195.59,6.75,9,272,39,6,400,24020,43260
1475080520,15.65,46,30.38,87,189.89,6.75,9,272,39,6,395,23720,43260
1475080222,13.91,46,30.38,87,192.26,5.62,9,272,39,6,390,23422,43260
1475079919,11.87,46,30.38,87,189.68,7.87,9,272,39,6,385,23119,43260
1475079621,9.69,46,30.38,86,189.87,7.87,9,272,39,6,380,22821,43260
1475079321,7.27,46,30.38,86,185.96,4.5,9,272,39,6,375,22521,43260
1475079024,5.17,46,30.38,86,187.6,6.75,9,272,39,6,370,22224,43260
1475078721,3.05,46,30.38,85,187.14,6.75,9,272,39,6,365,21921,43260
1475078422,1.69,46,30.38,85,185.37,6.75,9,272,39,6,360,21622,43260
1475077819,1.2,46,30.38,84,188.5,7.87,9,272,39,5,350,21019,43260
1475077526,1.22,46,30.38,84,189.81,7.87,9,272,39,5,345,20726,43260
1475077221,1.21,46,30.38,84,190.4,7.87,9,272,39,5,340,20421,43260
1475076921,1.2,46,30.37,84,186.28,9.0,9,272,39,5,335,20121,43260
1475076621,1.21,46,30.38,84,184.25,9.0,9,272,39,5,330,19821,43260
1475076320,1.24,46,30.37,84,196.6,7.87,9,272,39,5,325,19520,43260
1475076020,1.2,46,30.37,84,188.73,7.87,9,272,39,5,320,19220,43260
1475075721,1.2,46,30.37,85,187.27,9.0,9,272,39,5,315,18921,43260
1475075421,1.22,46,30.37,85,191.32,9.0,9,272,39,5,310,18621,43260
1475075121,1.23,46,30.37,85,187.04,5.62,9,272,39,5,305,18321,43260
1475074821,1.22,46,30.37,84,189.8,5.62,9,272,39,5,300,18021,43260
1475074521,1.2,46,30.37,84,175.22,5.62,9,272,39,4,295,17721,43260
1475074222,1.23,46,30.37,84,189.17,6.75,9,272,39,4,290,17422,43260
1475073922,1.23,46,30.37,84,194.28,7.87,9,272,39,4,285,17122,43260
1475073620,1.21,46,30.37,84,190.57,7.87,9,272,39,4,280,16820,43260
1475073322,1.21,46,30.37,84,182.87,6.75,9,272,39,4,275,16522,43260
1475073020,1.22,46,30.37,84,191.63,6.75,9,272,39,4,270,16220,43260
1475072721,1.21,46,30.37,84,192.17,6.75,9,272,39,4,265,15921,43260
1475072430,1.21,46,30.37,84,187.33,6.75,9,272,39,4,260,15630,43260
1475072122,1.2,46,30.37,84,182.58,4.5,9,272,39,4,255,15322,43260
1475071826,1.23,46,30.37,84,192.3,5.62,9,272,39,4,250,15026,43260
1475071518,1.22,47,30.37,84,191.24,5.62,9,272,39,4,245,14718,43260
1475071221,1.23,47,30.37,84,189.47,5.62,9,272,39,4,240,14421,43260
1475070921,1.21,47,30.37,84,175.34,4.5,9,272,39,3,235,14121,43260
1475070622,1.23,46,30.37,84,171.0,5.62,9,272,39,3,230,13822,43260
1475070328,1.22,46,30.37,84,186.46,5.62,9,272,39,3,225,13528,43260
1475070019,1.22,46,30.37,84,170.05,4.5,9,272,39,3,220,13219,43260
1475069718,1.18,47,30.37,84,187.24,6.75,9,272,39,3,215,12918,43260
1475069419,1.2,47,30.37,84,181.58,6.75,9,272,39,3,210,12619,43260
1475069122,1.22,47,30.37,84,192.97,6.75,9,272,39,3,205,12322,43260
1475068825,1.2,47,30.37,84,160.03,5.62,9,272,39,3,200,12025,43260
1475068530,1.27,47,30.37,85,185.74,6.75,9,272,39,3,195,11730,43260
1475068221,1.24,47,30.37,85,176.62,4.5,9,272,39,3,190,11421,43260
1475067924,1.27,47,30.37,85,176.95,5.62,9,272,39,3,185,11124,43260
1475067619,1.26,47,30.37,85,187.04,5.62,9,272,39,3,180,10819,43260
1475067320,1.28,47,30.37,85,178.66,4.5,9,272,39,2,175,10520,43260
1475067024,1.24,48,30.37,84,182.48,5.62,9,272,39,2,170,10224,43260
1475066721,1.29,48,30.37,84,148.55,5.62,9,272,39,2,165,9921,43260
1475066425,1.28,48,30.37,84,171.57,4.5,9,272,39,2,160,9625,43260
1475066119,1.25,48,30.38,85,189.6,6.75,9,272,39,2,155,9319,43260
1475065821,1.26,48,30.38,85,178.33,5.62,9,272,39,2,150,9021,43260
1475065521,1.26,48,30.38,85,178.33,4.5,9,272,39,2,145,8721,43260
1475065219,1.27,48,30.38,85,177.29,5.62,9,272,39,2,140,8419,43260
1475064922,1.32,48,30.38,86,146.94,4.5,9,272,39,2,135,8122,43260
1475064621,1.27,47,30.38,86,174.64,5.62,9,272,39,2,130,7821,43260
1475064324,1.27,48,30.38,87,183.53,7.87,9,272,39,2,125,7524,43260
1475064020,1.28,48,30.38,86,185.82,6.75,9,272,39,2,120,7220,43260
1475063730,1.3,48,30.38,86,185.19,7.87,9,272,39,1,115,6930,43260
1475063421,1.27,48,30.38,87,185.37,7.87,9,272,39,1,110,6621,43260
1475063123,1.24,48,30.38,87,186.36,7.87,9,272,39,1,105,6323,43260
1475062820,1.31,48,30.38,87,184.18,5.62,9,272,39,1,100,6020,43260
1475062523,1.26,48,30.38,88,189.84,6.75,9,272,39,1,95,5723,43260
1475062226,1.23,48,30.39,88,188.96,5.62,9,272,39,1,90,5426,43260
1475061921,1.27,48,30.39,88,171.49,4.5,9,272,39,1,85,5121,43260
1475061621,1.31,48,30.39,89,179.44,5.62,9,272,39,1,80,4821,43260
1475061325,1.26,48,30.39,89,187.36,5.62,9,272,39,1,75,4525,43260
1475060720,1.26,48,30.39,89,177.37,5.62,9,272,39,1,65,3920,43260
1475060420,1.27,48,30.39,89,185.67,5.62,9,272,39,1,60,3620,43260
1475060119,1.26,48,30.39,89,171.18,4.5,9,272,39,0,55,3319,43260
1475059821,1.24,48,30.39,89,187.64,7.87,9,272,39,0,50,3021,43260
1475059523,1.26,49,30.39,89,187.0,6.75,9,272,39,0,45,2723,43260
1475059222,1.25,49,30.4,89,180.05,5.62,9,272,39,0,40,2422,43260
1475058922,1.24,49,30.4,89,188.22,6.75,9,272,39,0,35,2122,43260
1475058619,1.27,49,30.4,89,187.61,6.75,9,272,39,0,30,1819,43260
1475058319,1.27,49,30.4,89,182.03,5.62,9,272,39,0,25,1519,43260
1475057423,1.26,49,30.4,89,169.59,3.37,9,272,39,0,10,623,43260
1475057124,1.23,49,30.4,89,184.15,6.75,9,272,39,0,5,324,43260
1475056819,1.22,49,30.4,89,185.04,5.62,9,272,39,0,0,19,43260
1475056524,1.23,49,30.4,89,178.36,4.5,9,271,39,23,1435,86124,43320
1475056220,1.23,49,30.4,90,177.36,4.5,9,271,39,23,1430,85820,43320
1475055924,1.23,49,30.4,90,178.04,4.5,9,271,39,23,1425,85524,43320
1475055624,1.23,49,30.4,90,176.62,4.5,9,271,39,23,1420,85224,43320
1475055019,1.22,49,30.41,89,180.47,4.5,9,271,39,23,1410,84619,43320
1475054724,1.23,50,30.41,89,169.69,4.5,9,271,39,23,1405,84324,43320
1475054423,1.22,50,30.41,89,174.97,3.37,9,271,39,23,1400,84023,43320
1475054118,1.27,50,30.41,89,167.05,4.5,9,271,39,23,1395,83718,43320
1475053819,1.3,50,30.41,88,159.49,2.25,9,271,39,23,1390,83419,43320
1475053524,1.28,50,30.41,88,166.48,4.5,9,271,39,23,1385,83124,43320
1475053221,1.24,50,30.41,88,164.35,4.5,9,271,39,23,1380,82821,43320
1475052921,1.29,50,30.41,88,167.11,4.5,9,271,39,22,1375,82521,43320
1475052627,1.23,50,30.41,89,178.27,6.75,9,271,39,22,1370,82227,43320
1475052326,1.25,50,30.41,89,179.76,4.5,9,271,39,22,1365,81926,43320
1475052027,1.28,50,30.41,89,187.54,6.75,9,271,39,22,1360,81627,43320
1475051720,1.26,50,30.41,90,176.06,7.87,9,271,39,22,1355,81320,43320
1475051419,1.26,50,30.41,91,181.79,5.62,9,271,39,22,1350,81019,43320
1475051123,1.27,50,30.41,91,182.98,5.62,9,271,39,22,1345,80723,43320
1475050821,1.28,50,30.41,92,184.99,5.62,9,271,39,22,1340,80421,43320
1475050522,1.26,50,30.41,92,180.08,5.62,9,271,39,22,1335,80122,43320
1475050223,1.28,50,30.41,91,178.12,5.62,9,271,39,22,1330,79823,43320
1475049922,1.28,50,30.41,92,179.16,3.37,9,271,39,22,1325,79522,43320
1475049622,1.26,50,30.41,91,178.94,3.37,9,271,39,22,1320,79222,43320
1475049320,1.24,50,30.41,91,178.47,5.62,9,271,39,21,1315,78920,43320
1475049019,1.28,50,30.41,91,175.26,4.5,9,271,39,21,1310,78619,43320
1475048722,1.25,51,30.41,92,179.89,5.62,9,271,39,21,1305,78322,43320
1475048424,1.3,51,30.41,93,179.58,4.5,9,271,39,21,1300,78024,43320
1475048120,1.26,51,30.41,93,179.65,5.62,9,271,39,21,1295,77720,43320
1475047823,1.26,50,30.41,94,180.05,5.62,9,271,39,21,1290,77423,43320
1475047522,1.24,50,30.41,94,181.01,7.87,9,271,39,21,1285,77122,43320
1475047219,1.28,50,30.41,95,175.15,6.75,9,271,39,21,1280,76819,43320
1475046919,1.29,50,30.41,95,170.13,4.5,9,271,39,21,1275,76519,43320
1475046621,1.28,50,30.41,95,171.48,4.5,9,271,39,21,1270,76221,43320
1475046321,1.25,50,30.41,94,164.25,3.37,9,271,39,21,1265,75921,43320
1475046019,1.26,50,30.41,94,164.22,4.5,9,271,39,21,1260,75619,43320
1475045724,1.27,51,30.41,94,161.59,2.25,9,271,39,20,1255,75324,43320
1475045420,1.27,51,30.41,95,161.59,3.37,9,271,39,20,1250,75020,43320
1475045119,1.28,51,30.41,95,161.59,3.37,9,271,39,20,1245,74719,43320
1475044820,1.27,51,30.41,95,157.74,3.37,9,271,39,20,1240,74420,43320
1475044521,1.28,51,30.41,95,157.7,3.37,9,271,39,20,1235,74121,43320
1475044224,1.27,51,30.41,95,157.73,3.37,9,271,39,20,1230,73824,43320
1475043919,1.27,51,30.41,95,181.5,2.25,9,271,39,20,1225,73519,43320
1475043619,1.27,51,30.41,95,181.51,3.37,9,271,39,20,1220,73219,43320
1475043319,1.27,51,30.4,94,181.56,2.25,9,271,39,20,1215,72919,43320
1475043019,1.27,51,30.4,94,181.55,2.25,9,271,39,20,1210,72619,43320
1475042723,1.28,52,30.4,93,181.56,3.37,9,271,39,20,1205,72323,43320
1475042422,1.29,52,30.4,94,182.23,3.37,9,271,39,20,1200,72022,43320
1475042123,1.29,52,30.4,96,182.99,1.12,9,271,39,19,1195,71723,43320
1475041823,1.29,52,30.4,97,183.01,1.12,9,271,39,19,1190,71423,43320
1475041524,1.25,52,30.4,96,183.01,1.12,9,271,39,19,1185,71124,43320
1475041219,1.27,52,30.4,96,183.01,1.12,9,271,39,19,1180,70819,43320
1475040921,1.3,52,30.4,96,183.02,2.25,9,271,39,19,1175,70521,43320
1475040623,1.28,52,30.39,96,183.01,2.25,9,271,39,19,1170,70223,43320
1475040322,1.26,52,30.39,96,183.01,3.37,9,271,39,19,1165,69922,43320
1475040019,1.3,52,30.39,95,183.01,1.12,9,271,39,19,1160,69619,43320
1475039720,1.27,52,30.39,95,183.01,2.25,9,271,39,19,1155,69320,43320
1475039425,1.25,52,30.39,95,183.01,2.25,9,271,39,19,1150,69025,43320
1475039125,1.3,53,30.39,95,183.01,2.25,9,271,39,19,1145,68725,43320
1475038823,1.29,53,30.39,95,183.01,4.5,9,271,39,19,1140,68423,43320
1475038521,1.26,53,30.39,94,178.45,4.5,9,271,39,18,1135,68121,43320
1475038226,1.29,53,30.38,94,41.5,2.25,9,271,39,18,1130,67826,43320
1475037918,1.23,53,30.38,94,41.5,2.25,9,271,39,18,1125,67518,43320
1475037619,1.27,54,30.38,94,41.5,2.25,9,271,39,18,1120,67219,43320
1475037319,1.3,54,30.38,94,41.5,1.12,9,271,39,18,1115,66919,43320
1475037024,1.29,54,30.38,95,41.5,0.0,9,271,39,18,1110,66624,43320
1475036722,1.55,55,30.38,94,41.52,2.25,9,271,39,18,1105,66322,43320
1475036422,2.78,55,30.38,93,39.77,0.0,9,271,39,18,1100,66022,43320
1475036120,4.63,55,30.38,93,39.77,1.12,9,271,39,18,1095,65720,43320
1475035826,6.47,55,30.38,93,39.77,0.0,9,271,39,18,1090,65426,43320
1475035521,8.45,56,30.38,92,28.99,3.37,9,271,39,18,1085,65121,43320
1475035220,10.57,56,30.38,89,11.71,3.37,9,271,39,18,1080,64820,43320
1475034919,13.11,56,30.38,87,20.66,1.12,9,271,39,17,1075,64519,43320
1475034619,16.06,56,30.38,87,20.65,3.37,9,271,39,17,1070,64219,43320
1475034321,19.95,56,30.37,87,34.36,1.12,9,271,39,17,1065,63921,43320
1475034021,28.71,57,30.37,87,35.69,1.12,9,271,39,17,1060,63621,43320
1475033724,41.55,57,30.37,86,10.57,2.25,9,271,39,17,1055,63324,43320
1475033421,43.42,57,30.37,83,40.93,1.12,9,271,39,17,1050,63021,43320
1475033120,55.97,57,30.37,85,41.78,1.12,9,271,39,17,1045,62720,43320
1475032821,57.17,57,30.37,87,52.25,2.25,9,271,39,17,1040,62421,43320
1475032524,66.65,57,30.37,88,59.48,1.12,9,271,39,17,1035,62124,43320
1475032222,78.91,57,30.37,88,13.05,1.12,9,271,39,17,1030,61822,43320
1475031921,73.09,57,30.37,88,61.05,4.5,9,271,39,17,1025,61521,43320
1475031620,327.03,57,30.37,88,2.84,6.75,9,271,39,17,1020,61220,43320
1475031320,199.98,57,30.37,88,51.31,3.37,9,271,39,16,1015,60920,43320
1475031020,117.33,57,30.36,88,351.83,2.25,9,271,39,16,1010,60620,43320
1475030720,109.73,57,30.36,87,25.03,3.37,9,271,39,16,1005,60320,43320
1475030422,93.9,58,30.36,87,34.25,2.25,9,271,39,16,1000,60022,43320
1475030123,147.89,58,30.36,87,16.25,4.5,9,271,39,16,995,59723,43320
1475029820,179.72,57,30.36,87,26.77,2.25,9,271,39,16,990,59420,43320
1475029519,151.32,58,30.36,87,6.76,5.62,9,271,39,16,985,59119,43320
1475029222,136.84,58,30.36,86,32.98,6.75,9,271,39,16,980,58822,43320
1475028924,137.98,58,30.36,86,14.19,2.25,9,271,39,16,975,58524,43320
1475028625,175.03,58,30.36,85,2.39,6.75,9,271,39,16,970,58225,43320
1475028321,117.54,58,30.36,85,0.11,6.75,9,271,39,16,965,57921,43320
